FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4837,POINT (-34.87695979361005 -8.065602048435913),1752,Capela de Nossa Senhora da Conceição da Congregação Mariana,PE2611606BIED00034,Dezessete,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Capela de Nossa Senhora da Conceição da Congregação Mariana, também conhecido(a) como Capela de Nossa Senhora da Conceição da Congregação Mariana, localizado(a) no estado de Pernambuco, cidade(s) de Recife, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2016-01-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-47a3,POINT (-50.14041667 -15.933751510000008),516,Igreja de Nossa Senhora da Abadia,GO5208905BIED00003,"Darcília de Amorim/ Praça da Liberdade,",,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Edifício de arquitetura religiosa, situado em terreno de esquina no centro histórico da cidade de Goiás. É uma construção de 1790, em taipa de pilão e telhado em telha de barro canal, com torre sineira acoplada ao edifício. Possui em seu interior, forros policromados, imagens, alfaias e móveis antigos que são também protegidas pelo tombamento.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-46cb,POINT (-34.99622542 -7.5610155539999875),506,Convento e Igreja de Santo Alberto de Sicília,PE2606200BICA00001,Frei Caneca,,2,Bem Imóvel,BI,20,Arquitetura religiosa,6,Conjunto Arquitetônico,CA,"Convento e Igreja de Santo Alberto de Sicília e cruzeiro, localizado(a) no estado de Pernambuco, cidade(s) de Goiana, é um Bem Imóvel, do tipo Conjunto Arquitetônico, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4670,POINT (-46.30133610000001 -23.7769167),3213,Vila Ferroviária de Paranapiacaba,SP3547809BICU00001,Direta,10,2,Bem Imóvel,BI,219,Sem classificação,7,Conjunto Urbano,CU,"Vila Ferroviária de Paranapiacaba, localizado(a) no estado de São Paulo, cidade(s) de Santo André, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado.",2018-01-09
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4647,POINT (-43.50995279999999 -20.38368889999999),646,Igreja de Nossa Senhora do Rosário,MG3146107BIED00007,do Rosário,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Expressão máxima do barroco colonial mineiro, é composta por planta elíptica, com corredores em torno da capela-mor e sacristia quadrangular na extremidade. O frontispício cilíndrico apresenta três arcos no primeiro pavimento, três portas sacadas no segundo e, como coroamento um frontão trilobado. O uso da cantaria se manifesta nas arcadas, entablamento, frontão, consolos e coruchéis. No interior, os seis altares estão sob a invocação dos santos da Irmandade de Rosário dos Pretos.",2015-05-04
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-463d,POINT (-38.5143917799 -12.975302748000006),230,Igreja Matriz de Nossa Senhora da Conceição da Praia,BA2927408BIED00041,Conceição da Praia,S/N,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Apresenta características da arquitetura do Alentejo, com partido de 3 corpos separados por corredores longitudinais. A planta é de transição: nave oitavada com capelas laterais e corredores com tribunas superpostas, cujo acesso se dá por galerias cegas. Fachada com característica neoclássica, realçada pela posição das torres em diagonal. Seu interior é a primeira demonstração do barroco de D. João V no Brasil, destacando-se a pintura do teto da nave que obedece à
concepção ilusionista italiana",2015-01-29
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-45e4,POINT (-43.691911281940854 -20.521067457615604),1051,Igreja Matriz de Santo Antônio,MG3145901BIED00001,Sagrados Corações,200,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja Matriz de Santo Antônio, também conhecido(a) como Igreja de Santo Antônio, localizado(a) no estado de Minas Gerais, cidade(s) de Ouro Branco, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-45d1,POINT (-44.890553239980996 -19.681838615698545),1170,Paço Municipal de Pitangui,MG3151404BIED00001,José Gonçalves,41,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Paço Municipal da rua José Gonçalves, nº 29, também conhecido(a) como Paço Municipal de Pitangui; Casa de Câmara e Cadeia, localizado(a) no estado de Minas Gerais, cidade(s) de Pitangui, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-45a4,POINT (-48.63376504 -27.77923051),2799,Freguesias Luso-Brasileiras na Região da Grande Florianópolis (Enseada do Brito),SC4211900BICU00002,(Confirmar Endereço),,2,Bem Imóvel,BI,219,Sem classificação,7,Conjunto Urbano,CU,"Freguesias Luso-Brasileiras na Região da Grande Florianópolis (Ribeirão da Ilha, Lagoa da Conceição,, também conhecido(a) como Núcleo Histórico da Freguesia de Enseada de Brito, localizado(a) no estado de Santa Catarina, cidade(s) de Palhoça, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado.",2017-07-03
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4589,POINT (-34.997717 -7.559765),511,Igreja de Nossa Senhora do Rosário dos Homens Pretos,PE2606200BIED00007,Marechal Deodoro da Fonseca,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja de Nossa Senhora do Rosário dos Pretos, localizado(a) no estado de Pernambuco, cidade(s) de Goiana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4587,POINT (-43.5043028 -20.383694399999996),655,Igreja Nossa Senhora das Mercês e Misericórdia,MG3146107BIED00016,Padre Rolim,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Construção dividida em dois blocos quadrangulares compostos pela nave e capela-mor. Os corredores laterais, ao longo da capela-mor, são encimados por tribunas. A particularidade da fachada reside na torre única central. No altar-mor encontram-se a primitiva imagem de Nossa Senhora das Mercês e as imagens de São Pedro Nolasco e São Raimundo Nonato. Os altares da nave estão sob a invocação de Santa Catarina de Alexandria, Santo Antão, São Lourenço e Nossa Senhora da Saúde.",2015-05-05
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4537,POINT (-59.95057607390021 -15.006505897230358),1110,Ruínas da Igreja da Matriz de Vila Bela da Santíssima Trindade,MT5105507BIED00001,do Palácio,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Ruínas da Igreja da Matriz de Vila Bela da Santíssima Trindade, também conhecido(a) como Vila Bela: ruínas, localizado(a) no estado de Mato Grosso, cidade(s) de Vila Bela da Santíssima Trindade, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-452d,POINT (-44.25962 -21.13556),1125,"Conjunto arquitetônico e urbanístico de São João Del Rei, conforme notificação nº 45-A, de 28-11-47",MG3162500BICU00001,Ministro Gabriel Passos,199,2,Bem Imóvel,BI,34,Conjunto urbano,7,Conjunto Urbano,CU,"Conjunto arquitetônico e urbanístico de São João Del Rei, conforme notificação nº 45-A, de 28-11-47, também conhecido(a) como São João Del Rei, MG: conjunto arquitetônico e urbanístico, localizado(a) no estado de Minas Gerais, cidade(s) de São João Del Rei, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado. A arquitetura religiosa de São João del Rei segue, na sua maior parte, os padrões tradicionais dos partidos das matrizes mineiras da primeira fase, com a clássica disposição de planta em nave, capela-mor, sacristias e corredores laterais, tendo a fachada organizada em um corpo principal ladeado por duas torres, geralmente de perfil quadrado. Quanto à ornamentação, estas igrejas obedecem principalmente aos padrões artísticos
vigentes em Minas Gerais na segunda metade do século XVIII e início do XIX, correspondendo a composições do gosto rococó. A arquitetura civil adota os mesmos sistemas construtivos da religiosa - as estruturas em pedra, adobe e taipa, apresentando plantas de forma mais compacta. Os sobrados mostram soluções bastante eruditas, com platibandas e frontões trabalhados, a exemplo dos prédios da Prefeitura, Museu Regional, Solar Tancredo Neves, entre outros. Na rua do Rosário, o casario é, em geral, composto por edificações térreas, de cimalhas simples, constituídas por beiras-seveiras.O tombamento do acervo arquitetônico e paisagístico da cidade, ocorrido em 1938, não definiu a delimitação da área urbana a ser preservada, o que veio a acontecer em 1947. O núcleo histórico que foi preservado, constituía, na época, a área mais íntegra. O conjunto de bens imóveis tombados totalizam, aproximadamente, cerca de 710 imóveis. As principais ruas/logradouros que compõem o núcleo histórico são: rua de Santo Antônio, rua Getúlio Vargas (r. Direita), praça Francisco Neves (largo da Câmara), rua Padre José Maria (r. da Prata), praça Frei Orlando (largo de São Francisco), entre outros. Além destes, compõem o centro histórico, igrejas capelas, pontes, passos da Paixão, um chafariz (chafariz da Legalidade) e o complexo Ferroviário.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4523,POINT (-49.31289239961689 -26.82666251251035),109,Salão Hammermeister,SC4218202BIED00001,Edmundo Bel,30,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Salão Hammermeister, localizado(a) no estado de Santa Catarina, cidade(s) de Timbó, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-27
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-44fd,POINT (-42.7894333 -5.087208300000011),1153,Floresta Fóssil do Rio Poti,PI2211001BPST00001,Floresta Fóssil,,4,Bem Paleontológico,BP,43,Sítio,4,Sítio,ST,"Floresta Fóssil do Rio Poti, localizado(a) no estado de Piauí, cidade(s) de Teresina, é um Bem Paleontológico, do tipo Sítio, com estado de conservação Regular e de preservação muito Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-43ea,POINT (-38.50569337609999 -12.966263019200005),156,"Igreja de Nossa Senhora da Conceição do Boqueirão, com todos os seus pertences",BA2927408BIED00018,Direita do Santo Antônio,60,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Tem nave, corredores laterais e sacristia transversal ao fundo. Em cima, galerias, coro e sala do consistório. A fachada tem duas torres que enquadram corpo central, culminada por frontão, típica da arquitetura baiana do período. O frontão é azulejado e tem volutas e nicho central em forma de concha, encimado por cruz sobre pedestal. As torres têm óculos e terminação octogonal, com bulbo e pináculos. O interior é neoclássico e o forro da nave em perspectiva ilusionista barroca.",2015-01-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-435c,POINT (-43.20555829999999 -22.9113528),1243,"Duas pinturas sobre tábuas ovais, atribuídas a Leandro Joaquim, representando o incêndio e reconstru",RJ3304557BMCL00003,Afonso Cavalcanti,455,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,1,Coleção,CL,"""Duas pinturas sobre tábuas ovais, atribuídas a Leandro Joaquim, representando o incêndio e reconstr, também conhecido(a) como Pinturas, 02 / [Leandro Joaquim]; Pinturas Atribuídas a Leandro Joaquim , localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Móvel ou Integrado, do tipo Coleção, com estado de conservação Regular e de preservação Pouco Alterado.",2021-05-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-435b,POINT (-45.19187412266949 -22.81602690392451),529,Casa onde residiu o Conselheiro Rodrigues Alves,SP3518404BIED00001,Dr. Morais Filho,41,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa de Rodrigues Alves, localizada no estado de São Paulo, cidade de Guaratinguetá, é um Bem Imóvel, do tipo Edificação, com estado de conservação bom e de preservação Pouco Alterado.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-435a,POINT (-43.291734 -22.895245000000003),1071,Acervos móvel e imóvel do Antigo Centro de Preservação da História Ferroviária do Rio de Janeiro,RJ3304557BIED00056,Arquias Cordeiro,1046,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Museu do Trem: Acervo móvel e imóvel do Antigo Centro de Preservação da História Ferroviária, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4355,POINT (-38.8600588 -12.684416000000006),11,Igreja Matriz de Santiago,BA2904902BIED00001,Santiago do Iguape,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja de planta retangular com corredores laterais e sacristia transversal sobre porão, possui estrutura de alvenaria mista de pedra e tijolo. Seu frontispício é muito esbelto, dividido por pilastras de arenito, vazado por cinco portas superpostas pelas janelas do coro, com acabamento em estilo D. Maria I. Duas torres bulbosas, revestidas de louça, flanqueiam o frontão recortado. As outras fachadas não foram concluídas. A capela-mor possui painéis de azulejos semi-industriais, azuis e brancos.",2015-01-13
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4342,POINT (-34.99622542 -7.5610155539999875),507,Igreja da Ordem Terceira do Carmo,PE2606200BIED00003,Frei Caneca,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja da Ordem Terceira do Carmo, localizado(a) no estado de Pernambuco, cidade(s) de Goiana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4339,POINT (-43.191066 -22.903786999999987),125,"Edifício Dom Pedro II, também denominado Central do Brasil",RJ3304557BIED00004,Cristiano Ottoni,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Estação D. Pedro II: prédio/ Estação Central do Brasil, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-27
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4338,POINT (-43.1904311 -22.951896199999997),122,Coleção de Partituras do Museu Villa-Lobos,RJ3304557BMAC00001,Sorocaba,200,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,3,Acervo,AC,"Partituras do Museu Villa-Lobos, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Móvel ou Integrado, do tipo Acervo, com estado de conservação Regular e de preservação Pouco Alterado.",2021-05-28
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-42f7,POINT (-34.8823333059645 -7.116534487935687),1737,Igreja da Ordem Terceira do Carmo,PB2507507BIED00021,Dom Adauto,117,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja da Ordem Terceira do Carmo, também denominada de Igreja de Santa Teresa é anexa à Igreja de N.S. do Carmo, diferindo desta por ter proporções menores e riqueza de detalhes. Apresentando uma particularidade quanto ao seu plano, que é diferente do das demais da ordens: os quatro cantos da nave são chanfrados, o que lhe confere a forma octogonal. As talhas da capela-mor são bem executadas e quase todas cobertas de ouro. As colunas helicóides com folhas estilizadas de acanto obedecem ao estilo da igreja principal da Ordem Carmelita. O forro do teto é em abóbada ogival, contando episódios da vida e morte da grande reformadora do Carmo. No centro abre-se uma gigantesca rosa de pétalas douradas, de onde saem diversos raios que se dividem em triângulos, no meio dos quais ressaltam bustos de santos da ordem embutidos na madeira. A sacristia tem cômoda de jacarandá com nicho aberto ladeado de ornatos; dois armários laterais divididos em escanihos com portinholas ( de grande valor artístico) e pia de pedra talhada, instalada em um compartimento especial.",2016-01-19
